ID,Age,Age_gr,Gender,Work_Experience,Family_Size,Ever_Married,Graduated,Profession,Spending_Score,Var_1,Segmentation
459299,36,40,1,null,3,1,2,1,2,6,B
462334,47,50,1,9,2,1,2,1,2,6,B
459989,52,60,1,6,2,2,2,1,0,6,B
464757,42,50,0,0,5,2,1,5,0,4,A
462293,32,40,1,0,3,1,1,6,2,6,D
462638,33,40,0,null,2,1,2,3,2,4,D
464820,25,30,0,1,1,1,1,1,2,4,B
465709,68,70,1,1,2,2,2,4,0,6,C
462277,36,40,1,4,2,2,2,4,0,2,B
465223,51,60,1,null,4,2,2,1,0,6,C
464776,47,50,0,null,5,2,1,3,0,4,B
465228,62,70,1,0,2,2,2,1,1,6,C
461368,32,40,1,4,5,1,2,2,2,6,D
460698,66,70,0,null,2,2,1,1,0,6,B
460435,48,50,0,0,1,2,2,1,2,6,B
465080,70,70,1,8,2,2,2,8,0,6,C
459272,60,60,0,0,2,2,2,1,1,6,C
466578,45,50,1,2,1,1,1,1,2,6,B
466646,48,50,0,1,2,2,2,7,2,3,B
466408,76,70,1,1,2,2,2,8,2,3,A
460948,53,60,1,4,3,2,2,3,2,3,B
462244,83,70,1,1,3,2,1,5,1,6,B
459410,79,70,0,1,2,2,2,8,1,6,B
466668,49,50,0,0,1,2,2,3,2,2,B
467437,76,70,0,0,2,2,2,8,1,6,B
465267,37,40,1,12,5,2,1,3,0,4,B
464465,37,40,0,null,6,2,2,1,0,3,B
463849,35,40,0,0,2,2,1,1,2,6,B
467191,31,40,0,12,2,2,1,7,0,6,B
460970,21,30,1,1,5,1,1,9,2,6,B
463943,71,70,1,1,2,1,2,4,2,6,C
463778,27,30,0,1,4,1,1,3,2,5,A
462792,52,60,1,null,4,2,1,7,0,6,A
459739,72,70,1,1,null,2,1,3,1,6,D
462894,43,50,1,2,4,2,2,1,0,3,C
465963,46,50,1,0,2,2,2,1,2,6,B
466791,88,70,1,1,1,2,1,8,2,6,A
460807,29,30,1,1,6,1,1,6,2,6,D
462328,27,30,1,0,5,1,1,3,2,6,D
460618,55,60,1,null,4,2,2,8,2,3,C
460041,48,50,0,8,3,2,1,1,0,6,A
466840,20,20,1,4,5,1,1,6,2,2,D
461585,38,40,1,1,1,1,2,4,2,7,A
460538,22,30,0,0,3,0,1,6,1,3,D
462570,29,30,0,1,6,1,1,7,2,6,D
461845,48,50,0,1,4,2,2,2,0,6,C
465182,65,70,0,0,1,1,2,8,2,6,A
463868,51,60,1,1,7,2,1,3,0,4,B
464028,21,30,0,0,5,1,1,6,2,6,D
466438,42,50,0,0,1,1,2,1,2,6,A
462196,56,60,1,1,3,2,1,9,0,4,B
463043,86,70,0,9,2,2,2,8,1,6,C
464316,59,60,1,0,4,2,2,1,0,6,C
466595,86,70,1,1,2,2,2,5,1,6,C
465240,59,60,1,4,2,2,2,1,1,7,D
467303,38,40,1,3,2,2,2,2,0,6,C
465388,31,40,0,0,1,1,2,9,2,6,D
462014,45,50,0,1,1,1,2,1,2,6,B
465401,48,50,0,10,2,2,2,1,2,6,B
461096,33,40,0,9,4,1,1,3,2,3,B
462801,38,40,1,9,3,2,2,4,0,6,B
463829,49,50,0,1,4,2,2,1,0,6,C
459770,48,50,0,8,2,2,2,1,0,6,A
461421,37,40,1,null,3,2,2,1,0,6,B
463737,28,30,1,7,4,1,2,6,2,2,C
462433,33,40,0,0,2,2,2,2,0,6,B
465311,20,20,1,0,4,1,1,6,2,6,D
464804,27,30,1,0,1,2,1,4,2,4,A
464721,39,40,1,3,4,2,2,1,0,6,B
465131,87,70,0,0,1,2,1,8,2,6,C
467371,30,30,1,1,4,1,2,6,2,6,B
465348,30,30,1,null,null,0,1,5,1,6,D
459004,51,60,0,1,5,2,2,1,1,6,C
465290,46,50,1,1,5,2,2,5,1,6,B
464165,55,60,0,3,1,1,1,4,2,6,A
462502,39,40,1,0,4,1,1,4,2,6,A
467572,63,70,1,1,4,2,2,1,0,6,A
464117,84,70,1,0,2,2,2,8,1,6,C
461688,41,50,1,7,2,2,2,5,1,6,C
467148,28,30,1,null,1,1,2,1,2,6,A
460130,27,30,1,2,4,1,2,6,2,1,A
462425,35,40,1,3,1,1,2,2,2,6,A
460326,47,50,0,6,2,2,2,1,2,6,B
465903,51,60,0,0,1,1,2,1,2,6,B
461961,32,40,0,8,3,2,2,1,2,6,B
467855,31,40,1,1,2,2,2,3,2,6,D
459213,38,40,0,0,4,1,2,6,2,6,A
461120,20,20,1,1,3,1,1,6,2,3,D
467927,31,40,1,8,6,1,2,2,2,2,A
466908,55,60,1,1,2,2,2,4,2,6,A
461042,19,20,1,0,null,1,1,6,2,4,D
466497,83,70,1,0,1,1,2,8,2,6,D
465027,41,50,1,0,2,2,2,2,2,6,B
463550,38,40,0,1,2,2,2,1,0,4,C
462943,61,70,1,5,2,2,2,5,1,6,B
462954,48,50,0,12,1,2,2,7,2,6,A
463567,40,40,1,1,2,2,2,2,0,6,B
466124,47,50,0,0,1,1,2,1,2,6,B
463354,53,60,1,4,4,2,2,5,1,6,D
463461,29,30,1,null,4,1,1,2,2,4,A
465586,72,70,1,1,1,2,1,1,2,6,B
466178,50,50,0,1,4,2,2,1,0,6,C
461929,63,70,1,0,1,2,2,4,2,6,A
465752,42,50,1,5,2,2,2,1,0,6,C
462931,40,40,1,14,3,2,1,4,0,6,D
467853,63,70,0,1,5,2,2,1,0,3,C
467277,25,30,1,13,3,1,2,1,2,6,A
459049,49,50,1,2,4,2,2,5,1,2,B
464098,28,30,0,0,6,1,1,6,2,5,A
459438,69,70,0,0,2,2,2,1,1,6,C
466815,31,40,1,0,5,1,1,6,2,4,C
459747,36,40,0,1,5,2,2,1,0,6,C
461014,21,30,1,9,4,1,1,6,2,3,D
462007,36,40,0,1,2,2,2,1,0,6,C
465446,41,50,0,12,1,1,2,6,2,1,A
461416,31,40,0,13,2,1,2,1,2,6,B
463089,51,60,1,7,4,2,2,5,1,6,C
463373,55,60,1,1,3,2,2,1,2,3,A
461910,31,40,1,null,2,2,2,1,0,2,B
465470,61,70,0,1,2,2,1,3,0,6,C
465985,31,40,1,1,3,1,2,1,2,6,D
462715,55,60,0,1,4,2,2,1,1,6,B
461925,33,40,0,0,5,1,2,1,2,3,C
465743,50,50,0,1,5,2,2,1,0,2,C
463675,71,70,1,1,2,2,1,4,2,6,A
459712,18,20,1,null,4,1,1,6,2,6,D
464305,73,70,0,1,2,2,2,8,1,6,C
467178,58,60,0,0,4,2,1,8,1,6,C
464185,65,70,1,5,2,2,2,1,1,6,A
467082,75,70,0,1,2,2,2,1,1,6,C
459948,62,70,0,0,1,1,2,3,2,6,B
465991,38,40,0,0,5,1,2,6,2,6,D
465407,27,30,0,3,7,1,2,7,2,6,D
466225,19,20,1,0,3,1,1,6,2,2,D
465321,43,50,1,null,4,2,2,4,2,3,A
461843,50,50,0,0,2,2,2,1,1,3,C
465935,27,30,1,9,1,1,2,4,2,6,A
463758,33,40,1,9,3,1,1,6,2,7,C
464651,26,30,0,0,3,2,1,2,0,4,D
460526,28,30,0,8,4,2,0,0,0,3,C
467085,45,50,1,1,2,1,2,4,2,6,A
463965,25,30,1,7,1,1,2,2,2,6,A
467156,37,40,1,6,1,2,2,1,2,6,B
461347,37,40,0,5,3,2,2,1,0,6,B
462113,60,60,0,8,6,2,2,1,1,6,C
461299,76,70,0,1,2,2,2,8,1,6,C
466760,47,50,1,0,4,2,2,2,0,6,A
459760,42,50,0,8,1,2,2,1,2,6,A
463972,66,70,1,0,4,2,2,1,2,2,C
462051,20,20,1,null,5,1,1,6,2,4,D
467431,40,40,1,9,3,2,2,1,0,6,C
463466,21,30,1,13,6,1,1,6,2,6,D
460479,42,50,0,8,1,1,1,2,2,3,A
461033,57,60,1,5,2,2,2,2,0,6,C
460839,23,30,1,4,3,1,1,6,2,6,D
462426,52,60,0,2,4,2,2,1,0,6,C
461431,42,50,1,1,2,2,2,2,0,1,C
461121,28,30,1,0,4,1,1,2,2,3,D
467149,43,50,1,9,3,2,2,1,0,6,A
461809,30,30,1,3,2,1,2,2,2,6,D
463793,26,30,1,1,6,1,1,6,2,4,A
460168,86,70,1,0,2,2,2,5,1,2,C
463931,52,60,1,0,2,2,2,4,0,6,C
463046,43,50,0,0,1,2,1,3,2,6,A
465377,26,30,1,5,null,2,2,1,0,6,A
460020,53,60,1,1,3,2,2,1,0,6,C
461878,33,40,1,3,1,1,2,6,2,6,D
465802,25,30,1,9,2,2,2,6,2,6,C
466956,55,60,0,1,1,2,2,1,2,6,B
462559,47,50,0,9,4,2,2,3,0,2,C
464811,43,50,0,null,null,2,1,3,0,4,B
467260,27,30,1,9,4,1,1,2,2,6,D
458994,38,40,1,8,4,2,2,6,0,6,C
459772,69,70,0,2,9,2,2,1,0,5,C
464895,19,20,1,1,5,1,1,2,2,4,C
460625,28,30,0,9,2,1,1,9,2,3,D
465263,65,70,1,1,2,2,2,1,1,6,C
461147,33,40,1,2,null,2,2,1,2,3,C
462441,22,30,0,0,4,1,1,6,2,6,D
459828,25,30,0,11,3,2,1,7,0,6,D
460328,52,60,0,1,2,1,2,1,2,6,A
466448,37,40,0,0,2,1,2,1,2,6,B
463556,29,30,1,0,2,2,2,4,2,2,D
461109,31,40,1,0,3,1,2,6,2,3,D
460557,36,40,0,9,1,1,2,9,2,3,C
466066,73,70,0,0,1,1,2,1,2,6,C
459457,51,60,1,2,2,2,2,1,2,6,A
464404,89,70,1,1,null,1,2,1,2,6,A
463538,60,60,1,0,2,2,1,5,1,6,B
459613,40,40,1,null,2,1,2,6,2,6,D
466588,22,30,0,9,4,1,1,6,2,6,D
460112,28,30,1,9,2,2,2,3,0,3,C
466744,52,60,0,1,3,2,2,1,0,6,C
461821,28,30,0,0,4,1,1,2,2,6,C
463993,37,40,0,5,2,2,2,1,0,6,B
467779,53,60,1,2,3,2,2,2,0,6,C
461144,23,30,0,0,6,1,1,8,2,3,B
464308,75,70,0,0,2,2,2,8,1,6,B
459819,71,70,1,null,2,2,2,4,1,6,B
464509,53,60,1,0,4,2,2,1,1,6,C
464061,30,30,1,12,2,2,2,1,0,6,B
466064,31,40,0,0,2,2,1,4,0,3,A
461999,27,30,1,0,5,1,2,2,2,6,B
466913,65,70,1,0,1,2,2,8,2,6,A
462627,27,30,1,null,3,2,1,4,0,4,D
465765,52,60,1,0,2,2,1,4,0,4,B
460245,52,60,0,3,2,2,2,1,2,0,B
460158,51,60,0,8,6,1,1,3,2,4,D
460703,30,30,0,8,5,2,2,3,0,4,D
465625,42,50,1,11,2,1,2,1,2,6,C
466857,19,20,0,9,8,1,1,6,2,5,D
466828,50,50,1,0,4,2,2,5,1,6,B
464679,41,50,1,0,4,2,2,1,0,4,C
464145,36,40,0,14,4,1,1,3,2,6,D
465543,43,50,0,0,2,2,2,6,0,3,A
467630,85,70,1,0,1,2,1,8,2,6,D
465726,70,70,1,null,4,1,1,0,2,4,D
466218,22,30,0,5,4,0,1,6,2,2,D
459645,43,50,1,null,2,2,2,1,0,6,B
465521,47,50,0,1,2,2,2,1,0,7,C
460300,60,60,0,0,2,2,2,8,2,6,D
466821,30,30,1,0,null,1,2,6,2,1,D
466367,37,40,0,5,1,1,2,2,2,2,B
464898,31,40,1,0,2,1,2,6,2,4,C
459477,36,40,0,null,2,1,1,3,2,6,D
464698,82,70,1,0,null,2,2,8,2,4,A
467129,49,50,0,1,3,0,1,9,0,4,A
462712,33,40,1,null,1,1,2,7,2,6,D
465632,37,40,1,4,7,1,2,1,2,7,A
460735,35,40,1,1,4,2,2,3,0,3,A
467812,50,50,1,1,1,1,2,1,2,2,B
464950,21,30,1,1,4,1,1,6,2,4,D
459562,59,60,1,1,2,2,1,4,0,7,C
464839,20,20,0,1,5,1,1,6,2,4,D
465959,49,50,0,9,1,1,2,3,2,6,A
463624,62,70,1,0,4,2,2,5,1,6,C
466227,61,70,1,0,5,2,2,1,0,6,C
463056,43,50,1,null,2,2,2,7,0,4,A
465334,41,50,0,5,3,2,1,9,0,6,A
460595,21,30,1,1,3,2,1,2,2,3,D
461618,42,50,0,null,3,2,2,1,1,6,C
464955,38,40,0,1,6,2,1,3,0,4,B
459642,36,40,1,null,4,2,2,5,1,6,B
460844,51,60,1,null,2,2,2,6,2,6,A
463188,48,50,0,2,2,2,2,1,2,6,C
463889,29,30,0,null,1,1,2,7,2,1,D
459509,30,30,1,1,1,1,2,6,2,6,D
460211,25,30,1,6,1,2,0,1,2,6,A
464838,19,20,1,0,4,1,1,6,2,2,D
462134,88,70,1,1,1,2,1,8,2,0,D
464635,43,50,1,1,4,2,2,6,1,4,B
465213,38,40,1,2,2,2,2,4,0,6,B
460317,32,40,1,10,2,1,1,2,2,6,D
460196,38,40,0,8,2,1,2,6,2,6,D
463643,43,50,0,0,3,1,2,1,2,6,A
459285,76,70,1,0,2,1,2,8,2,6,A
464558,30,30,1,9,5,1,2,6,2,6,D
463950,31,40,1,1,4,1,1,6,2,7,D
464657,23,30,1,0,3,1,1,6,2,3,D
461922,70,70,1,0,3,2,1,8,1,1,B
465421,25,30,0,1,1,1,1,3,2,4,A
463617,29,30,1,1,2,1,1,9,2,6,D
461574,50,50,0,1,3,2,2,1,0,6,C
467638,71,70,1,1,2,2,2,1,0,6,C
460762,18,20,0,0,5,1,1,6,2,4,D
467568,42,50,1,8,null,1,2,1,2,6,A
462623,35,40,1,null,1,1,1,6,2,4,D
459762,45,50,0,8,2,2,2,1,0,0,B
460408,41,50,0,2,1,1,2,1,2,6,A
461089,20,20,1,0,3,1,1,9,2,3,B
466866,27,30,1,14,2,2,1,4,0,6,A
467781,27,30,1,1,2,2,2,6,1,6,D
467867,18,20,0,0,4,1,1,6,2,4,D
459309,41,50,0,9,2,2,2,1,1,2,B
465040,67,70,1,1,2,2,1,8,0,6,A
462387,28,30,0,0,2,2,2,1,2,7,A
459621,29,30,0,8,null,1,1,6,2,0,D
463646,45,50,1,1,4,2,1,1,0,6,B
462810,36,40,1,8,4,2,1,5,1,6,C
460065,79,70,0,null,2,2,2,1,0,6,C
463999,33,40,0,1,3,1,1,3,2,6,C
461785,87,70,0,1,2,2,2,1,0,6,C
461238,52,60,0,3,1,2,2,1,2,6,A
464200,32,40,0,1,3,1,1,6,2,6,D
465819,42,50,0,1,7,1,2,3,2,4,A
462018,22,30,1,8,5,1,1,6,2,2,D
459275,18,20,0,2,4,1,1,2,2,6,D
461498,26,30,0,1,4,1,1,2,2,2,D
461894,66,70,0,0,2,2,2,1,0,6,C
461176,66,70,0,6,4,2,1,3,0,5,B
460759,69,70,1,1,2,2,1,8,2,1,B
460570,25,30,1,null,5,1,2,9,2,3,C
463928,55,60,1,1,2,2,2,1,2,6,A
465753,49,50,0,6,2,2,2,1,2,6,C
467354,61,70,1,3,2,2,2,2,2,6,A
467326,47,50,0,0,1,1,2,1,2,1,C
461331,59,60,1,0,5,2,2,5,1,6,C
462744,38,40,1,3,4,2,2,1,0,6,B
461436,55,60,1,8,2,2,2,1,0,2,C
463057,25,30,0,1,1,1,1,7,2,2,D
467609,36,40,1,2,4,1,1,1,2,6,A
466451,41,50,1,0,1,2,2,4,2,6,A
463680,39,40,0,1,3,1,1,3,2,3,A
463589,20,20,0,1,3,1,1,6,2,6,D
460459,33,40,0,0,5,1,1,3,2,3,D
459128,78,70,0,0,3,2,1,8,1,6,B
464957,87,70,0,0,1,2,1,8,2,4,A
464835,19,20,1,1,6,1,1,6,2,4,D
466428,23,30,0,0,2,1,1,0,2,6,D
466210,60,60,0,1,4,2,2,1,1,6,C
462351,77,70,1,1,2,2,1,8,1,6,C
460015,43,50,0,5,1,2,1,4,2,3,D
463355,51,60,0,6,3,2,2,1,0,6,C
465354,18,20,1,0,5,1,1,2,2,2,C
464373,46,50,0,0,2,1,2,1,2,6,B
459611,20,20,0,1,5,1,1,6,2,6,D
466487,27,30,0,0,5,1,2,6,2,4,A
462166,26,30,1,0,2,2,2,1,2,1,C
461056,57,60,0,0,3,2,2,1,1,3,C
461488,53,60,1,6,2,2,2,1,0,6,C
465745,38,40,1,2,2,2,2,1,2,6,C
464415,41,50,1,1,3,2,1,2,2,6,A
462727,81,70,0,0,2,2,1,8,1,6,A
463268,38,40,0,0,3,2,1,3,2,4,A
462085,30,30,0,0,1,1,2,6,2,6,D
465226,37,40,1,2,3,2,1,4,2,6,A
461465,28,30,1,9,2,2,2,1,0,6,A
461409,43,50,1,1,3,2,1,1,1,6,B
467791,21,30,1,0,5,1,1,2,2,7,D
463761,33,40,1,1,3,2,2,1,0,6,A
466098,78,70,1,1,2,2,2,8,1,6,A
460471,18,20,0,0,6,1,1,0,2,4,D
465783,23,30,1,1,5,1,1,6,2,3,D
467796,27,30,0,9,2,1,1,6,2,6,A
464859,45,50,0,1,3,2,2,1,0,6,B
467386,31,40,1,0,1,1,1,2,2,6,D
461984,42,50,1,2,2,2,2,1,0,6,C
467205,37,40,0,1,3,1,2,6,2,6,C
464525,33,40,1,9,2,1,2,4,2,6,D
467103,32,40,1,1,3,1,2,6,2,6,A
461067,21,30,1,1,3,1,1,6,2,3,D
462569,32,40,0,7,4,1,1,2,2,3,D
462069,36,40,1,0,2,2,2,1,0,6,B
465614,43,50,1,9,2,2,2,1,2,6,C
464822,37,40,1,null,3,2,1,4,0,4,A
460252,41,50,1,0,2,2,2,1,2,6,A
466603,41,50,1,1,2,2,2,3,0,6,C
462884,55,60,0,1,2,2,1,1,2,3,B
462418,61,70,1,9,4,2,1,3,0,6,C
465699,38,40,0,13,2,1,1,1,2,4,D
466488,62,70,1,0,6,2,2,4,0,6,C
462783,33,40,0,0,4,1,1,9,2,3,D
467063,53,60,1,1,2,2,2,4,0,6,B
461919,38,40,1,0,3,1,2,2,2,6,A
461844,51,60,1,2,4,2,1,1,0,7,C
460600,41,50,0,2,null,1,2,1,2,3,A
462636,36,40,0,null,4,2,1,9,2,4,D
464981,45,50,1,0,4,2,2,1,0,6,C
466034,71,70,0,2,1,2,1,3,2,6,B
461078,26,30,0,0,6,1,1,7,2,3,A
465664,84,70,0,1,1,2,2,8,2,6,A
467037,56,60,1,0,2,2,1,8,1,6,C
465474,27,30,1,8,4,1,1,9,2,4,D
459158,36,40,1,3,3,1,1,3,2,6,D
461545,70,70,0,1,3,2,2,1,2,7,B
463819,25,30,1,8,null,2,0,1,2,6,A
464397,40,40,0,0,2,2,2,3,0,6,C
464003,22,30,1,0,4,1,1,6,2,2,D
466221,48,50,1,4,1,2,2,1,2,6,B
465172,41,50,0,9,2,2,2,1,0,6,C
460621,77,70,1,0,2,2,2,8,2,3,C
467702,72,70,1,6,1,2,2,1,2,6,D
461036,21,30,0,1,3,1,1,6,2,3,D
460376,29,30,0,3,4,1,2,6,2,2,C
467348,33,40,0,null,3,2,2,7,0,6,D
462595,29,30,0,7,7,1,2,1,2,4,D
461195,18,20,1,0,2,1,1,6,2,4,D
466353,38,40,0,0,2,2,2,3,0,6,B
466464,48,50,0,3,2,2,2,7,0,3,B
466287,48,50,0,1,2,2,2,2,0,2,A
462035,37,40,0,3,1,1,2,1,2,6,C
463082,32,40,1,9,5,1,2,6,2,6,D
463600,33,40,1,3,5,1,1,6,2,2,B
463679,31,40,1,null,8,1,1,6,2,4,D
465812,47,50,1,0,5,2,1,1,0,4,A
465048,63,70,1,1,3,2,2,1,0,4,C
460025,26,30,0,5,2,1,2,6,2,6,D
466764,65,70,1,11,2,2,2,8,1,6,C
462125,22,30,1,1,4,2,1,6,0,7,D
459551,42,50,0,4,1,2,1,3,2,6,B
467152,43,50,1,8,1,2,1,1,2,6,A
461174,23,30,0,null,4,1,1,9,2,3,B
466420,27,30,1,5,4,1,2,1,2,3,B
460051,42,50,1,7,1,1,2,1,2,6,A
463144,45,50,1,1,3,2,2,5,1,6,C
465438,33,40,1,9,6,1,2,2,2,4,D
460438,58,60,1,0,4,2,1,5,1,3,B
459032,21,30,1,0,3,1,1,2,2,6,A
461199,85,70,0,4,1,1,2,7,2,6,D
462061,41,50,1,1,3,1,1,2,2,6,B
467623,76,70,1,1,2,2,2,0,1,6,A
466119,57,60,0,0,1,2,1,3,2,3,B
460952,38,40,1,0,5,2,1,2,0,6,A
459024,50,50,1,0,5,2,2,1,0,6,C
461632,25,30,1,null,1,1,2,1,2,6,D
464010,33,40,1,1,4,1,1,6,2,6,C
464405,62,70,1,null,1,1,2,4,2,6,D
459189,26,30,1,1,6,1,1,6,2,6,C
466972,25,30,1,12,2,2,2,1,2,6,A
467072,63,70,1,1,3,2,1,5,1,6,C
462448,19,20,1,null,3,1,1,6,2,6,D
467078,26,30,0,null,2,2,1,6,1,7,C
460437,26,30,0,9,1,1,2,1,2,6,A
463830,30,30,0,3,3,1,2,3,2,6,D
463475,36,40,0,0,1,2,2,2,2,6,B
462237,22,30,0,1,9,1,1,6,2,4,D
466804,40,40,0,4,1,0,2,7,2,3,A
460184,27,30,1,9,4,1,1,2,2,6,D
461287,42,50,1,1,5,2,2,5,1,6,B
462039,21,30,1,1,2,1,1,6,2,2,D
467482,38,40,1,0,3,2,2,5,1,6,C
459081,63,70,1,0,4,2,2,1,0,6,C
463048,47,50,0,null,5,2,2,7,1,6,A
460711,25,30,0,8,3,1,2,3,2,6,D
462984,69,70,0,1,2,2,2,1,1,6,B
459447,53,60,1,9,1,2,2,1,2,6,B
466008,36,40,1,1,2,2,2,1,2,6,C
467567,27,30,1,1,5,1,2,6,2,6,D
461001,59,60,0,0,null,1,2,1,2,3,B
462836,19,20,1,1,3,1,1,6,2,6,D
462176,29,30,1,0,2,2,1,5,0,0,D
459580,51,60,0,6,1,1,2,8,2,6,B
460160,43,50,1,5,1,1,2,4,2,3,D
460808,42,50,1,1,1,1,2,1,2,6,B
459640,72,70,0,null,2,2,2,2,1,6,C
467199,37,40,1,7,2,1,2,1,2,6,A
466939,66,70,1,0,2,2,1,8,1,6,B
461796,39,40,1,1,2,2,2,1,0,1,A
464686,21,30,0,5,5,1,1,4,2,4,D
460843,21,30,1,1,4,1,1,6,2,6,D
460370,28,30,0,8,2,2,2,5,1,6,C
465059,56,60,1,0,4,2,2,1,0,6,C
465531,40,40,0,9,null,1,2,7,2,6,D
465925,26,30,1,1,1,1,2,6,2,6,D
464828,18,20,1,8,6,1,1,6,2,4,D
462230,23,30,1,1,8,1,1,6,2,4,D
466154,45,50,0,1,5,2,2,1,0,3,B
462197,65,70,0,1,3,2,1,3,0,4,A
461692,87,70,0,0,1,2,1,1,2,6,A
462019,56,60,0,5,4,2,2,1,0,6,C
460763,47,50,1,1,2,1,2,1,2,6,B
465740,68,70,0,1,1,1,2,2,2,6,A
460865,18,20,1,1,3,1,1,6,2,4,D
459991,40,40,1,6,1,2,2,1,2,6,A
463564,41,50,0,0,1,2,2,2,2,6,B
463749,23,30,1,1,4,1,1,6,2,6,D
464037,35,40,1,9,1,1,2,1,2,6,B
459180,66,70,1,1,2,2,2,5,1,6,C
460901,22,30,1,8,3,1,1,2,2,6,D
465312,23,30,1,0,4,1,1,6,2,6,D
466585,18,20,1,1,4,1,1,9,2,1,D
460444,60,60,1,0,1,2,1,1,2,6,B
462209,40,40,0,0,1,2,1,1,2,4,D
462649,30,30,0,null,8,2,1,3,0,4,D
464132,28,30,1,1,2,1,1,4,2,6,D
467601,42,50,1,6,2,2,1,1,2,6,B
464458,46,50,1,1,2,1,2,1,2,6,B
466346,23,30,0,9,4,1,1,6,2,4,D
465471,43,50,1,0,1,2,2,1,2,6,B
460179,20,20,0,0,6,1,1,4,2,2,B
461833,27,30,0,5,null,1,2,6,2,6,C
459801,27,30,0,4,2,1,2,3,2,6,D
461719,82,70,1,0,1,2,2,8,2,6,D
460831,21,30,1,0,4,1,1,6,2,6,D
463833,25,30,0,null,4,1,1,2,2,4,A
464974,60,60,1,0,2,2,1,1,0,4,B
465344,71,70,0,0,2,2,2,8,1,6,C
460398,39,40,0,7,1,1,2,4,2,6,A
463681,83,70,1,null,1,2,2,8,2,6,D
459725,35,40,0,1,2,2,2,1,2,6,B
466580,19,20,1,1,4,1,1,6,2,7,D
464207,53,60,1,0,1,1,2,1,2,6,A
461281,23,30,1,4,9,1,1,6,2,2,D
465781,20,20,1,8,null,1,1,6,2,3,D
461285,20,20,1,null,3,1,1,6,2,6,D
463360,50,50,0,4,1,2,2,1,2,6,B
461622,35,40,1,4,4,2,2,5,1,6,C
462911,32,40,1,11,2,2,2,2,0,6,A
463963,33,40,0,5,3,2,1,3,1,6,D
467297,53,60,0,1,3,2,2,1,0,6,C
461744,47,50,1,0,4,2,2,1,0,6,B
464696,37,40,0,0,1,1,2,3,2,4,A
460929,50,50,1,0,4,2,2,1,0,6,C
462840,23,30,0,9,3,1,1,6,2,6,D
460251,30,30,0,9,1,1,2,4,2,6,D
465476,28,30,0,3,2,1,1,6,2,6,A
461534,39,40,1,1,1,2,2,1,2,6,B
465097,81,70,1,1,2,2,1,8,1,6,A
464391,65,70,0,0,2,2,1,3,0,6,B
461619,53,60,1,null,3,2,2,5,1,6,C
466519,37,40,1,0,null,2,0,4,2,3,B
460833,30,30,1,0,2,2,2,6,2,6,A
464425,40,40,1,8,1,1,2,1,2,6,B
462231,28,30,1,4,6,1,2,1,2,4,B
464688,28,30,1,0,9,2,2,2,2,4,D
466141,60,60,0,1,4,2,2,7,2,6,C
464435,48,50,1,1,3,2,2,4,2,6,A
467824,70,70,1,3,1,2,2,8,2,6,D
459670,39,40,0,7,2,2,2,4,0,6,B
462515,42,50,1,5,5,2,1,2,0,6,B
461604,38,40,1,1,2,2,1,4,0,6,B
462472,35,40,1,0,1,1,2,1,2,6,C
465149,43,50,1,1,3,2,2,4,0,6,B
459673,83,70,0,1,1,2,2,8,2,6,B
465507,43,50,1,8,1,2,2,1,2,6,B
467393,46,50,0,0,4,2,2,1,0,6,C
460713,50,50,1,0,3,2,2,2,0,6,B
465366,38,40,0,8,1,1,2,1,2,6,B
465073,69,70,1,1,2,2,1,5,1,6,C
464626,38,40,0,1,2,2,2,1,0,6,C
465450,26,30,0,0,3,1,2,6,2,6,D
461157,37,40,1,0,5,1,1,6,2,3,A
465032,72,70,1,0,2,2,2,5,1,6,C
460965,52,60,1,1,4,2,2,1,0,6,B
466166,85,70,1,1,2,2,2,8,1,4,A
460131,29,30,0,6,3,1,2,6,2,6,D
465577,26,30,1,0,4,1,1,6,2,3,C
463334,33,40,0,0,6,1,2,2,2,4,C
462100,40,40,0,0,1,1,2,6,2,2,D
459125,32,40,0,null,7,1,2,1,2,6,A
467734,79,70,1,2,2,2,2,8,1,6,B
462865,25,30,0,null,1,1,2,6,2,6,D
465932,35,40,1,1,1,1,1,1,2,7,A
460377,68,70,0,0,1,2,2,8,2,6,C
463138,28,30,0,null,null,1,1,7,2,3,D
461202,33,40,1,null,4,1,2,6,2,6,C
466288,36,40,1,7,5,2,2,1,0,2,B
459161,51,60,1,3,5,2,2,5,1,6,C
466780,36,40,0,11,null,1,2,1,2,6,A
466959,25,30,1,8,4,2,2,1,2,6,D
463786,37,40,0,null,2,2,2,1,0,6,C
459093,39,40,0,8,2,2,2,2,0,0,C
463747,35,40,0,0,2,2,2,1,0,6,C
460259,21,30,1,1,4,1,1,6,2,2,D
464494,55,60,0,1,4,2,2,1,0,3,C
466563,20,20,0,null,4,1,1,9,2,6,D
466722,35,40,1,1,3,2,1,5,1,6,C
460561,39,40,0,6,1,1,1,3,2,3,C
461522,83,70,1,1,2,2,1,5,1,6,D
459039,45,50,1,1,2,2,2,1,0,6,C
459452,40,40,1,9,2,2,2,1,2,6,C
461713,27,30,0,1,5,1,2,1,2,6,C
461567,51,60,1,7,3,2,1,4,0,6,C
461495,35,40,1,1,3,2,2,1,0,6,B
461602,26,30,0,0,null,1,2,1,2,6,A
461781,57,60,1,0,2,2,2,1,2,6,C
462126,20,20,1,1,4,2,1,6,0,7,D
