LOCATION,SUBJECT,TIME,Value
EGY,POULTRY,2014,9.59771341
EGY,POULTRY,2015,9.443537664
EGY,POULTRY,2016,9.263299743
EGY,POULTRY,2017,9.177056525
EGY,POULTRY,2018,9.157026238
EGY,POULTRY,2019,9.215548138
EGY,POULTRY,2020,9.327129582
EGY,POULTRY,2021,9.285823529
EGY,POULTRY,2022,9.261320301
EGY,POULTRY,2023,9.241524414
EGY,POULTRY,2024,9.228508915
EGY,POULTRY,2025,9.215669034
EGY,POULTRY,2026,9.199111288
EGY,SHEEP,1990,1.279494557
EGY,SHEEP,1991,1.128795145
EGY,SHEEP,1992,1.149994518
EGY,SHEEP,1993,1.171217919
EGY,SHEEP,1994,1.249493046
EGY,SHEEP,1995,1.268528809
EGY,SHEEP,1996,1.245368589
EGY,SHEEP,1997,1.277438797
EGY,SHEEP,1998,1.28150227
EGY,SHEEP,1999,1.062091211
EGY,SHEEP,2000,0.991587022
EGY,SHEEP,2001,1.01149498
EGY,SHEEP,2002,0.980415523
EGY,SHEEP,2003,0.864803454
EGY,SHEEP,2004,0.693515292
EGY,SHEEP,2005,1.033330789
EGY,SHEEP,2006,1.222954681
EGY,SHEEP,2007,1.462786126
EGY,SHEEP,2008,1.671391302
EGY,SHEEP,2009,1.58622737
EGY,SHEEP,2010,1.405151254
EGY,SHEEP,2011,1.344351189
EGY,SHEEP,2012,1.35604459
EGY,SHEEP,2013,1.325816871
EGY,SHEEP,2014,1.316370109
EGY,SHEEP,2015,1.279012739
EGY,SHEEP,2016,1.262748897
EGY,SHEEP,2017,1.280147651
EGY,SHEEP,2018,1.298568809
EGY,SHEEP,2019,1.3185734
EGY,SHEEP,2020,1.338140568
EGY,SHEEP,2021,1.356188659
EGY,SHEEP,2022,1.373644771
EGY,SHEEP,2023,1.391477357
EGY,SHEEP,2024,1.409420877
EGY,SHEEP,2025,1.426846834
EGY,SHEEP,2026,1.443204638
ETH,BEEF,1993,3.010587169
ETH,BEEF,1994,2.907894518
ETH,BEEF,1995,2.874003511
ETH,BEEF,1996,3.163699351
ETH,BEEF,1997,3.103791783
ETH,BEEF,1998,3.058642859
ETH,BEEF,1999,3.144841159
ETH,BEEF,2000,3.097363779
ETH,BEEF,2001,3.111423618
ETH,BEEF,2002,3.500439047
ETH,BEEF,2003,3.266498961
ETH,BEEF,2004,3.156751644
ETH,BEEF,2005,3.198081464
ETH,BEEF,2006,3.325049076
ETH,BEEF,2007,3.141226502
ETH,BEEF,2008,3.201748299
ETH,BEEF,2009,2.913175643
ETH,BEEF,2010,3.349633819
ETH,BEEF,2011,3.193903317
ETH,BEEF,2012,2.558812277
ETH,BEEF,2013,2.524366695
ETH,BEEF,2014,2.526848279
ETH,BEEF,2015,2.528404303
ETH,BEEF,2016,2.405421053
ETH,BEEF,2017,2.443938761
ETH,BEEF,2018,2.395609212
ETH,BEEF,2019,2.375064866
ETH,BEEF,2020,2.393199901
ETH,BEEF,2021,2.472595159
ETH,BEEF,2022,2.580564632
ETH,BEEF,2023,2.652116442
ETH,BEEF,2024,2.711631417
ETH,BEEF,2025,2.763116605
ETH,BEEF,2026,2.810548192
ETH,PIG,1993,0.014585453
ETH,PIG,1994,0.014087936
ETH,PIG,1995,0.013627494
ETH,PIG,1996,0.01320324
ETH,PIG,1997,0.012809299
ETH,PIG,1998,0.012438694
ETH,PIG,1999,0.012083626
ETH,PIG,2000,0.01173928
ETH,PIG,2001,0.011404654
ETH,PIG,2002,0.011080935
ETH,PIG,2003,0.021537356
ETH,PIG,2004,0.020937638
ETH,PIG,2005,0.020363294
ETH,PIG,2006,0.019813127
ETH,PIG,2007,0.01928498
ETH,PIG,2008,0.01877717
ETH,PIG,2009,0.018287944
ETH,PIG,2010,0.017815986
ETH,PIG,2011,0.017360589
ETH,PIG,2012,0.016921353
ETH,PIG,2013,0.016497746
ETH,PIG,2014,0.01608932
ETH,PIG,2015,0.015695626
ETH,PIG,2016,0.01531615
ETH,PIG,2017,0.01520482
ETH,PIG,2018,0.015798221
ETH,PIG,2019,0.016285413
ETH,PIG,2020,0.016465716
ETH,PIG,2021,0.016898144
ETH,PIG,2022,0.017469937
ETH,PIG,2023,0.017748479
ETH,PIG,2024,0.018200602
ETH,PIG,2025,0.018709979
ETH,PIG,2026,0.019151785
ETH,POULTRY,1993,0.592393798
ETH,POULTRY,1994,0.572186946
ETH,POULTRY,1995,0.553485904
ETH,POULTRY,1996,0.536254657
ETH,POULTRY,1997,0.520254623
ETH,POULTRY,1998,0.519235722
ETH,POULTRY,1999,0.504413932
ETH,POULTRY,2000,0.503283988
ETH,POULTRY,2001,0.64333947
ETH,POULTRY,2002,0.675084673
ETH,POULTRY,2003,0.607463881
ETH,POULTRY,2004,0.55511585
ETH,POULTRY,2005,0.493940419
ETH,POULTRY,2006,0.5029486
ETH,POULTRY,2007,0.500420499
ETH,POULTRY,2008,0.519020251
ETH,POULTRY,2009,0.515813796
ETH,POULTRY,2010,0.592952567
ETH,POULTRY,2011,0.528830264
ETH,POULTRY,2012,0.572722714
ETH,POULTRY,2013,0.576998102
ETH,POULTRY,2014,0.562713641
ETH,POULTRY,2015,0.548944444
ETH,POULTRY,2016,0.535672541
ETH,POULTRY,2017,0.534486557
ETH,POULTRY,2018,0.54016242
ETH,POULTRY,2019,0.547932117
ETH,POULTRY,2020,0.555774734
ETH,POULTRY,2021,0.546420971
ETH,POULTRY,2022,0.54849536
ETH,POULTRY,2023,0.550671173
ETH,POULTRY,2024,0.552899457
ETH,POULTRY,2025,0.555126871
ETH,POULTRY,2026,0.557301929
ETH,SHEEP,1993,1.00377838
ETH,SHEEP,1994,0.969538992
ETH,SHEEP,1995,0.922476507
ETH,SHEEP,1996,0.893757762
ETH,SHEEP,1997,0.85263952
ETH,SHEEP,1998,0.870070723
ETH,SHEEP,1999,0.831601347
ETH,SHEEP,2000,0.807903244
ETH,SHEEP,2001,0.8492081
ETH,SHEEP,2002,0.987623874
ETH,SHEEP,2003,1.032688598
ETH,SHEEP,2004,1.204719505
ETH,SHEEP,2005,1.263568513
ETH,SHEEP,2006,1.43060935
ETH,SHEEP,2007,1.577412443
ETH,SHEEP,2008,1.461730502
ETH,SHEEP,2009,1.485543732
ETH,SHEEP,2010,1.427106178
ETH,SHEEP,2011,1.351455118
ETH,SHEEP,2012,1.374534514
ETH,SHEEP,2013,1.377350308
ETH,SHEEP,2014,1.343251918
ETH,SHEEP,2015,1.301529569
ETH,SHEEP,2016,1.226862918
ETH,SHEEP,2017,1.224608077
ETH,SHEEP,2018,1.232978828
ETH,SHEEP,2019,1.24099709
ETH,SHEEP,2020,1.246407487
ETH,SHEEP,2021,1.252309667
ETH,SHEEP,2022,1.258513934
ETH,SHEEP,2023,1.265940083
ETH,SHEEP,2024,1.273740664
ETH,SHEEP,2025,1.282631929
ETH,SHEEP,2026,1.292873371
GHA,BEEF,1990,1.292019693
GHA,BEEF,1991,2.140567476
GHA,BEEF,1992,2.081242127
GHA,BEEF,1993,1.716199668
GHA,BEEF,1994,1.542289958
GHA,BEEF,1995,1.461727499
GHA,BEEF,1996,1.060037125
GHA,BEEF,1997,0.956252583
GHA,BEEF,1998,0.895987035
GHA,BEEF,1999,1.066119537
GHA,BEEF,2000,1.003984597
GHA,BEEF,2001,0.907027128
GHA,BEEF,2002,0.95511563
GHA,BEEF,2003,0.930786884
GHA,BEEF,2004,0.772534619
GHA,BEEF,2005,0.883610704
GHA,BEEF,2006,1.116077021
GHA,BEEF,2007,1.491474625
GHA,BEEF,2008,1.362697223
GHA,BEEF,2009,0.944623154
GHA,BEEF,2010,0.92113861
GHA,BEEF,2011,0.92665022
GHA,BEEF,2012,0.904302129
GHA,BEEF,2013,0.936385773
GHA,BEEF,2014,0.731709138
GHA,BEEF,2015,0.868299727
GHA,BEEF,2016,0.848987885
GHA,BEEF,2017,0.84500718
GHA,BEEF,2018,0.831063709
GHA,BEEF,2019,0.812722435
GHA,BEEF,2020,0.797989827
GHA,BEEF,2021,0.787819348
GHA,BEEF,2022,0.77774382
GHA,BEEF,2023,0.766420552
GHA,BEEF,2024,0.75393176
GHA,BEEF,2025,0.743270817
GHA,BEEF,2026,0.735994704
GHA,PIG,1990,0.69317882
GHA,PIG,1991,0.674079323
GHA,PIG,1992,0.554567001
GHA,PIG,1993,0.539377038
GHA,PIG,1994,0.525113009
GHA,PIG,1995,0.558439567
GHA,PIG,1996,0.681452437
GHA,PIG,1997,0.710359061
GHA,PIG,1998,0.607712946
GHA,PIG,1999,0.593980885
GHA,PIG,2000,0.538645704
GHA,PIG,2001,0.485129938
GHA,PIG,2002,0.512427116
GHA,PIG,2003,0.653028258
GHA,PIG,2004,0.37427143
GHA,PIG,2005,0.401131209
GHA,PIG,2006,0.568515968
GHA,PIG,2007,0.761717398
GHA,PIG,2008,0.776088514
GHA,PIG,2009,0.756541937
GHA,PIG,2010,0.705657971
GHA,PIG,2011,0.782237198
GHA,PIG,2012,0.793906804
GHA,PIG,2013,0.894343962
GHA,PIG,2014,0.757094965
GHA,PIG,2015,0.796792691
GHA,PIG,2016,0.806895208
GHA,PIG,2017,0.827591719
GHA,PIG,2018,0.839481311
GHA,PIG,2019,0.852697114
GHA,PIG,2020,0.870428755
GHA,PIG,2021,0.884120243
GHA,PIG,2022,0.887410654
GHA,PIG,2023,0.89717614
GHA,PIG,2024,0.914481436
GHA,PIG,2025,0.932090455
GHA,PIG,2026,0.946791375
GHA,POULTRY,1990,0.962520491
GHA,POULTRY,1991,1.111499634
GHA,POULTRY,1992,1.080694669
GHA,POULTRY,1993,0.88513155
GHA,POULTRY,1994,0.969439402
GHA,POULTRY,1995,1.050057306
GHA,POULTRY,1996,1.12759993
GHA,POULTRY,1997,1.152056683
GHA,POULTRY,1998,1.224330111
GHA,POULTRY,1999,1.723197292
GHA,POULTRY,2000,1.68286942
GHA,POULTRY,2001,1.505146731
GHA,POULTRY,2002,2.179078622
GHA,POULTRY,2003,3.033675771
GHA,POULTRY,2004,3.209137597
GHA,POULTRY,2005,3.414757982
GHA,POULTRY,2006,3.647977463
GHA,POULTRY,2007,4.765616538
GHA,POULTRY,2008,4.568280216
GHA,POULTRY,2009,4.23056227
GHA,POULTRY,2010,5.391950647
GHA,POULTRY,2011,6.495376778
GHA,POULTRY,2012,7.165517825
GHA,POULTRY,2013,7.702059628
GHA,POULTRY,2014,6.406188169
GHA,POULTRY,2015,5.682620397
GHA,POULTRY,2016,5.932927103
GHA,POULTRY,2017,6.124007719
GHA,POULTRY,2018,6.297444313
GHA,POULTRY,2019,6.452711849
GHA,POULTRY,2020,6.537682858
GHA,POULTRY,2021,6.600256376
GHA,POULTRY,2022,6.695096602
GHA,POULTRY,2023,6.786003861
GHA,POULTRY,2024,6.892264123
GHA,POULTRY,2025,6.992712996
GHA,POULTRY,2026,7.100900617
GHA,SHEEP,1990,0.661732838
GHA,SHEEP,1991,0.643499788
GHA,SHEEP,1992,0.625665335
GHA,SHEEP,1993,0.608527941
GHA,SHEEP,1994,0.59243519
GHA,SHEEP,1995,0.577531518
GHA,SHEEP,1996,0.615054507
GHA,SHEEP,1997,0.701251894
GHA,SHEEP,1998,0.636651657
GHA,SHEEP,1999,0.717998872
GHA,SHEEP,2000,0.981673828
GHA,SHEEP,2001,0.957820647
GHA,SHEEP,2002,0.97836183
GHA,SHEEP,2003,1.083455632
GHA,SHEEP,2004,0.928960883
GHA,SHEEP,2005,0.946258236
GHA,SHEEP,2006,1.042279275
GHA,SHEEP,2007,1.21093535
GHA,SHEEP,2008,1.370484065
GHA,SHEEP,2009,1.521518009
GHA,SHEEP,2010,1.519878706
GHA,SHEEP,2011,1.553242273
GHA,SHEEP,2012,1.515782617
GHA,SHEEP,2013,1.513505167
GHA,SHEEP,2014,1.511203363
GHA,SHEEP,2015,1.541049599
GHA,SHEEP,2016,1.506775137
GHA,SHEEP,2017,1.525164495
GHA,SHEEP,2018,1.576733512
GHA,SHEEP,2019,1.61182045
GHA,SHEEP,2020,1.637728739
GHA,SHEEP,2021,1.661281776
GHA,SHEEP,2022,1.686198693
GHA,SHEEP,2023,1.709766352
GHA,SHEEP,2024,1.734789827
GHA,SHEEP,2025,1.760052025
GHA,SHEEP,2026,1.78829133
HTI,BEEF,1990,2.366287169
HTI,BEEF,1991,2.415995825
HTI,BEEF,1992,2.558559193
HTI,BEEF,1993,2.695632544
HTI,BEEF,1994,2.553775875
HTI,BEEF,1995,2.237906036
HTI,BEEF,1996,2.548474368
HTI,BEEF,1997,2.502480908
HTI,BEEF,1998,2.712363534
HTI,BEEF,1999,2.581980867
HTI,BEEF,2000,3.275160249
HTI,BEEF,2001,3.221145439
HTI,BEEF,2002,3.327771955
HTI,BEEF,2003,3.275196735
HTI,BEEF,2004,3.223974085
HTI,BEEF,2005,3.400475635
HTI,BEEF,2006,3.42208071
HTI,BEEF,2007,3.296027189
HTI,BEEF,2008,3.245706137
HTI,BEEF,2009,3.339101487
HTI,BEEF,2010,3.290125025
HTI,BEEF,2011,3.450012765
HTI,BEEF,2012,3.469782278
HTI,BEEF,2013,3.422408628
HTI,BEEF,2014,3.509259811
HTI,BEEF,2015,3.46370624
HTI,BEEF,2016,3.419931657
HTI,BEEF,2017,3.429168387
HTI,BEEF,2018,3.440701378
HTI,BEEF,2019,3.449737148
HTI,BEEF,2020,3.460237425
HTI,BEEF,2021,3.471212429
HTI,BEEF,2022,3.484865602
HTI,BEEF,2023,3.501039814
HTI,BEEF,2024,3.513460689
HTI,BEEF,2025,3.529544675
HTI,BEEF,2026,3.547913663
HTI,PIG,1990,1.53808666
HTI,PIG,1991,1.722950166
HTI,PIG,1992,1.900643972
HTI,PIG,1993,2.071520576
HTI,PIG,1994,1.930967269
HTI,PIG,1995,2.593413395
HTI,PIG,1996,2.545963556
HTI,PIG,1997,2.596169848
HTI,PIG,1998,2.739002819
HTI,PIG,1999,2.784255866
HTI,PIG,2000,2.828334815
HTI,PIG,2001,3.230348712
HTI,PIG,2002,3.35493744
HTI,PIG,2003,3.475718984
HTI,PIG,2004,3.164758235
HTI,PIG,2005,3.283887899
HTI,PIG,2006,3.150014666
HTI,PIG,2007,3.346252365
HTI,PIG,2008,3.295164516
HTI,PIG,2009,3.08740022
HTI,PIG,2010,3.0421156
HTI,PIG,2011,3.152325949
HTI,PIG,2012,3.335656241
HTI,PIG,2013,3.290113841
HTI,PIG,2014,3.320081385
HTI,PIG,2015,3.204161676
HTI,PIG,2016,3.163667236
HTI,PIG,2017,3.20690488
HTI,PIG,2018,3.192068597
HTI,PIG,2019,3.201296371
HTI,PIG,2020,3.25062777
HTI,PIG,2021,3.304964498
HTI,PIG,2022,3.326864059
HTI,PIG,2023,3.35641155
HTI,PIG,2024,3.420628169
HTI,PIG,2025,3.512871962
HTI,PIG,2026,3.553799764
HTI,POULTRY,1990,0.867638629
HTI,POULTRY,1991,0.728940455
HTI,POULTRY,1992,0.714772092
HTI,POULTRY,1993,0.701130041
HTI,POULTRY,1994,0.9172746
HTI,POULTRY,1995,1.462951146
HTI,POULTRY,1996,1.657136042
HTI,POULTRY,1997,2.16963862
HTI,POULTRY,1998,2.983599888
HTI,POULTRY,1999,4.397696445
HTI,POULTRY,2000,2.470406588
HTI,POULTRY,2001,2.530899988
HTI,POULTRY,2002,3.287023727
HTI,POULTRY,2003,3.725257782
HTI,POULTRY,2004,2.605497424
HTI,POULTRY,2005,3.32490951
HTI,POULTRY,2006,3.17977189
HTI,POULTRY,2007,3.499020609
HTI,POULTRY,2008,3.173579334
HTI,POULTRY,2009,4.37635429
HTI,POULTRY,2010,6.336240777
HTI,POULTRY,2011,6.765967891
HTI,POULTRY,2012,6.500253187
HTI,POULTRY,2013,6.242780108
HTI,POULTRY,2014,5.826695535
HTI,POULTRY,2015,6.901271302
HTI,POULTRY,2016,6.895172181
HTI,POULTRY,2017,6.976766386
HTI,POULTRY,2018,7.002130854
HTI,POULTRY,2019,7.063517691
HTI,POULTRY,2020,7.113854156
HTI,POULTRY,2021,7.180548059
HTI,POULTRY,2022,7.277290213
HTI,POULTRY,2023,7.382016129
HTI,POULTRY,2024,7.493238054
HTI,POULTRY,2025,7.607111892
HTI,POULTRY,2026,7.732364146
HTI,SHEEP,1990,0.495793502
HTI,SHEEP,1991,0.485960303
HTI,SHEEP,1992,0.476514728
HTI,SHEEP,1993,0.467420027
HTI,SHEEP,1994,1.14659325
HTI,SHEEP,1995,1.125347035
HTI,SHEEP,1996,0.441902945
HTI,SHEEP,1997,0.542409655
HTI,SHEEP,1998,0.639342833
HTI,SHEEP,1999,0.628242349
HTI,SHEEP,2000,0.720535255
HTI,SHEEP,2001,0.708651997
HTI,SHEEP,2002,0.697247457
HTI,SHEEP,2003,0.686231697
HTI,SHEEP,2004,0.675499332
HTI,SHEEP,2005,0.664981902
HTI,SHEEP,2006,0.654658918
HTI,SHEEP,2007,0.736635918
HTI,SHEEP,2008,0.725389562
HTI,SHEEP,2009,0.62519347
HTI,SHEEP,2010,0.528020065
HTI,SHEEP,2011,0.520459069
HTI,SHEEP,2012,0.513177883
HTI,SHEEP,2013,0.50617136
HTI,SHEEP,2014,0.582669554
HTI,SHEEP,2015,0.575105942
HTI,SHEEP,2016,0.567837709
HTI,SHEEP,2017,0.574802612
HTI,SHEEP,2018,0.582909792
HTI,SHEEP,2019,0.590156693
HTI,SHEEP,2020,0.596757621
HTI,SHEEP,2021,0.603691169
HTI,SHEEP,2022,0.611237583
HTI,SHEEP,2023,0.619212265
HTI,SHEEP,2024,0.627525852
HTI,SHEEP,2025,0.636225102
HTI,SHEEP,2026,0.645829346
IND,BEEF,1990,1.649089208
IND,BEEF,1991,1.622146878
IND,BEEF,1992,1.615512877
IND,BEEF,1993,1.575704056
IND,BEEF,1994,1.541686303
IND,BEEF,1995,1.486874063
IND,BEEF,1996,1.46749111
IND,BEEF,1997,1.434631442
IND,BEEF,1998,1.42699316
IND,BEEF,1999,1.395297206
IND,BEEF,2000,1.295039963
IND,BEEF,2001,1.306106377
IND,BEEF,2002,1.25271823
IND,BEEF,2003,1.175961542
IND,BEEF,2004,1.152146507
IND,BEEF,2005,1.085791636
IND,BEEF,2006,1.060160403
IND,BEEF,2007,1.067487785
IND,BEEF,2008,1.063095556
IND,BEEF,2009,1.091351876
IND,BEEF,2010,0.933724116
IND,BEEF,2011,0.749130618
IND,BEEF,2012,0.666988691
IND,BEEF,2013,0.454083961
IND,BEEF,2014,0.371808254
IND,BEEF,2015,0.508294705
IND,BEEF,2016,0.519670739
IND,BEEF,2017,0.526304081
IND,BEEF,2018,0.526457509
IND,BEEF,2019,0.523220373
IND,BEEF,2020,0.521903934
IND,BEEF,2021,0.52345598
IND,BEEF,2022,0.525059637
IND,BEEF,2023,0.525657208
IND,BEEF,2024,0.525244505
IND,BEEF,2025,0.525896765
IND,BEEF,2026,0.528996372
IND,PIG,1990,0.370019919
IND,PIG,1991,0.374850648
IND,PIG,1992,0.382057102
IND,PIG,1993,0.377987249
IND,PIG,1994,0.373200115
IND,PIG,1995,0.3685391
IND,PIG,1996,0.444444249
IND,PIG,1997,0.363493415
IND,PIG,1998,0.355311852
IND,PIG,1999,0.350442696
IND,PIG,2000,0.345027557
IND,PIG,2001,0.339102533
IND,PIG,2002,0.334840912
IND,PIG,2003,0.3307561
IND,PIG,2004,0.306759653
IND,PIG,2005,0.289690102
IND,PIG,2006,0.271167002
IND,PIG,2007,0.254559344
IND,PIG,2008,0.247604545
IND,PIG,2009,0.243472524
IND,PIG,2010,0.234446494
IND,PIG,2011,0.227601033
IND,PIG,2012,0.220989466
IND,PIG,2013,0.216412852
IND,PIG,2014,0.214376448
IND,PIG,2015,0.212989502
IND,PIG,2016,0.20987313
IND,PIG,2017,0.208499042
IND,PIG,2018,0.214839324
IND,PIG,2019,0.217052197
IND,PIG,2020,0.22047245
IND,PIG,2021,0.223226443
IND,PIG,2022,0.22607632
IND,PIG,2023,0.22909687
IND,PIG,2024,0.232302748
IND,PIG,2025,0.235079804
IND,PIG,2026,0.23793157
IND,POULTRY,1990,0.396231673
IND,POULTRY,1991,0.517988537
IND,POULTRY,1992,0.524236356
IND,POULTRY,1993,0.578749707
IND,POULTRY,1994,0.583489862
IND,POULTRY,1995,0.587964107
IND,POULTRY,1996,0.592183873
IND,POULTRY,1997,0.58648014
IND,POULTRY,1998,0.63895921
IND,POULTRY,1999,0.688711203
IND,POULTRY,2000,0.755134594
IND,POULTRY,2001,0.790604848
IND,POULTRY,2002,0.90971352
IND,POULTRY,2003,0.986097074
IND,POULTRY,2004,1.046857044
IND,POULTRY,2005,1.107376463
IND,POULTRY,2006,1.176778047
IND,POULTRY,2007,1.334525029
IND,POULTRY,2008,1.409240767
IND,POULTRY,2009,1.536507479
IND,POULTRY,2010,1.58845217
IND,POULTRY,2011,1.592181132
IND,POULTRY,2012,1.603875131
IND,POULTRY,2013,1.617633316
IND,POULTRY,2014,1.723596527
IND,POULTRY,2015,1.784095995
IND,POULTRY,2016,1.900208771
IND,POULTRY,2017,1.957508663
IND,POULTRY,2018,2.000999684
IND,POULTRY,2019,2.040531618
IND,POULTRY,2020,2.076495143
IND,POULTRY,2021,2.114166706
IND,POULTRY,2022,2.15099952
IND,POULTRY,2023,2.191246506
IND,POULTRY,2024,2.228428919
IND,POULTRY,2025,2.267597847
IND,POULTRY,2026,2.302306942
IND,SHEEP,1990,0.609509436
IND,SHEEP,1991,0.605145309
IND,SHEEP,1992,0.600930193
IND,SHEEP,1993,0.593979962
IND,SHEEP,1994,0.584423445
IND,SHEEP,1995,0.598954091
IND,SHEEP,1996,0.595778313
IND,SHEEP,1997,0.592653615
IND,SHEEP,1998,0.587877105
IND,SHEEP,1999,0.579877828
IND,SHEEP,2000,0.571362901
IND,SHEEP,2001,0.571402881
IND,SHEEP,2002,0.579569039
IND,SHEEP,2003,0.545449831
IND,SHEEP,2004,0.543740674
IND,SHEEP,2005,0.539077014
IND,SHEEP,2006,0.580059192
IND,SHEEP,2007,0.590801466
IND,SHEEP,2008,0.568254102
IND,SHEEP,2009,0.51820889
IND,SHEEP,2010,0.543304973
IND,SHEEP,2011,0.531197338
IND,SHEEP,2012,0.517446471
IND,SHEEP,2013,0.500008257
IND,SHEEP,2014,0.487797519
IND,SHEEP,2015,0.475221958
IND,SHEEP,2016,0.468917138
IND,SHEEP,2017,0.464825918
IND,SHEEP,2018,0.462539303
IND,SHEEP,2019,0.460219069
IND,SHEEP,2020,0.457412416
IND,SHEEP,2021,0.454743704
IND,SHEEP,2022,0.452208305
IND,SHEEP,2023,0.449936535
IND,SHEEP,2024,0.447784641
IND,SHEEP,2025,0.445802833
IND,SHEEP,2026,0.444000819
IDN,BEEF,1990,1.180576247
IDN,BEEF,1991,1.19058749
IDN,BEEF,1992,1.293658305
IDN,BEEF,1993,1.477944133
IDN,BEEF,1994,1.414871235
IDN,BEEF,1995,1.311448109
IDN,BEEF,1996,1.46003576
IDN,BEEF,1997,1.490728423
IDN,BEEF,1998,1.364253894
IDN,BEEF,1999,1.288318365
IDN,BEEF,2000,1.442750211
IDN,BEEF,2001,1.331789527
IDN,BEEF,2002,1.307453603
IDN,BEEF,2003,1.340851239
IDN,BEEF,2004,1.583294669
IDN,BEEF,2005,1.314889812
IDN,BEEF,2006,1.447239989
IDN,BEEF,2007,1.304796109
IDN,BEEF,2008,1.460311334
IDN,BEEF,2009,1.561653637
IDN,BEEF,2010,1.706446996
IDN,BEEF,2011,1.727065979
IDN,BEEF,2012,1.667890606
IDN,BEEF,2013,1.808027659
IDN,BEEF,2014,1.898176171
IDN,BEEF,2015,1.823625694
IDN,BEEF,2016,1.840118105
IDN,BEEF,2017,1.869382864
IDN,BEEF,2018,1.89821218
IDN,BEEF,2019,1.928025801
IDN,BEEF,2020,1.958945474
IDN,BEEF,2021,1.989630121
IDN,BEEF,2022,2.023229967
IDN,BEEF,2023,2.058816521
IDN,BEEF,2024,2.093269524
IDN,BEEF,2025,2.130257432
IDN,BEEF,2026,2.168893408
IDN,PIG,1990,2.347263361
IDN,PIG,1991,2.429383483
IDN,PIG,1992,2.434357093
IDN,PIG,1993,2.545877958
IDN,PIG,1994,2.658452301
IDN,PIG,1995,2.269216485
IDN,PIG,1996,2.34476041
IDN,PIG,1997,2.437814219
IDN,PIG,1998,2.361758238
IDN,PIG,1999,2.056133105
IDN,PIG,2000,1.556014611
IDN,PIG,2001,1.724051904
IDN,PIG,2002,1.668590507
IDN,PIG,2003,1.724223831
IDN,PIG,2004,1.690878086
IDN,PIG,2005,1.906435535
IDN,PIG,2006,2.014097461
IDN,PIG,2007,2.011305966
IDN,PIG,2008,2.114371057
IDN,PIG,2009,2.122825736
IDN,PIG,2010,2.246897758
IDN,PIG,2011,2.30041267
IDN,PIG,2012,2.295617383
IDN,PIG,2013,2.309563308
IDN,PIG,2014,2.289837118
IDN,PIG,2015,2.283395238
IDN,PIG,2016,2.262942324
IDN,PIG,2017,2.247421213
IDN,PIG,2018,2.27221461
IDN,PIG,2019,2.274465364
IDN,PIG,2020,2.291570498
IDN,PIG,2021,2.315740197
IDN,PIG,2022,2.339460472
IDN,PIG,2023,2.367188826
IDN,PIG,2024,2.398196112
IDN,PIG,2025,2.432757495
IDN,PIG,2026,2.465223013
IDN,POULTRY,1990,2.468738154
IDN,POULTRY,1991,2.783743053
IDN,POULTRY,1992,2.568356447
IDN,POULTRY,1993,3.222662159
IDN,POULTRY,1994,3.702590148
IDN,POULTRY,1995,3.918401831
IDN,POULTRY,1996,4.177132799
IDN,POULTRY,1997,3.904288728
IDN,POULTRY,1998,2.647439905
IDN,POULTRY,1999,2.640285792
IDN,POULTRY,2000,3.877083922
IDN,POULTRY,2001,4.251281078
IDN,POULTRY,2002,4.465400301
IDN,POULTRY,2003,4.537651207
IDN,POULTRY,2004,4.788850524
IDN,POULTRY,2005,4.476724682
IDN,POULTRY,2006,4.947659026
IDN,POULTRY,2007,5.098993387
IDN,POULTRY,2008,5.185910974
IDN,POULTRY,2009,5.291841991
IDN,POULTRY,2010,5.707305725
IDN,POULTRY,2011,6.092931917
IDN,POULTRY,2012,6.272591058
IDN,POULTRY,2013,6.559681946
IDN,POULTRY,2014,6.550161879
IDN,POULTRY,2015,6.717092486
IDN,POULTRY,2016,6.700102195
IDN,POULTRY,2017,6.752108416
IDN,POULTRY,2018,6.802380322
IDN,POULTRY,2019,6.854733525
IDN,POULTRY,2020,6.907645594
IDN,POULTRY,2021,6.959747099
IDN,POULTRY,2022,7.013189314
IDN,POULTRY,2023,7.067803775
IDN,POULTRY,2024,7.123051933
IDN,POULTRY,2025,7.178670841
IDN,POULTRY,2026,7.301130187
IDN,SHEEP,1990,0.436515587
IDN,SHEEP,1991,0.448068231
IDN,SHEEP,1992,0.468678184
IDN,SHEEP,1993,0.516363608
IDN,SHEEP,1994,0.453748793
IDN,SHEEP,1995,0.424456299
IDN,SHEEP,1996,0.440161517
IDN,SHEEP,1997,0.468514647
IDN,SHEEP,1998,0.350710941
IDN,SHEEP,1999,0.328981297
IDN,SHEEP,2000,0.328636942
IDN,SHEEP,2001,0.385733997
IDN,SHEEP,2002,0.514148539
IDN,SHEEP,2003,0.575195223
IDN,SHEEP,2004,0.488738654
IDN,SHEEP,2005,0.458951792
IDN,SHEEP,2006,0.541210181
IDN,SHEEP,2007,0.458379049
IDN,SHEEP,2008,0.426239258
IDN,SHEEP,2009,0.476044363
IDN,SHEEP,2010,0.418851409
IDN,SHEEP,2011,0.409790111
IDN,SHEEP,2012,0.393810864
IDN,SHEEP,2013,0.399254534
IDN,SHEEP,2014,0.401171477
IDN,SHEEP,2015,0.406578843
IDN,SHEEP,2016,0.405248117
IDN,SHEEP,2017,0.403752259
IDN,SHEEP,2018,0.406934409
IDN,SHEEP,2019,0.411027062
IDN,SHEEP,2020,0.415976062
